33-2021,Fire Inspectors and Investigators,,12560,1.6,27.45,57100,0.8,16.62,20.62,25.64,33.52,41.92,34580,42880,53330,69720,87200,,,2011
33-2022,Forest Fire Inspectors and Prevention Specialists,,1530,2.3,18.99,39500,2.3,9.13,13.04,16.19,24.13,33.14,18990,27110,33670,50190,68930,,,2011
33-3011,Bailiffs,,16730,1.9,19.79,41160,1.5,9.04,12.98,18.72,26.69,32.24,18810,27010,38950,55520,67060,,,2011
33-3012,Correctional Officers and Jailers,,448740,0.5,20.82,43300,0.4,12.84,15.07,18.75,25.86,32.96,26710,31350,38990,53800,68550,,,2011
33-3021,Detectives and Criminal Investigators,,111930,0.5,36.41,75720,0.5,19.07,24.55,34.51,45.49,58.79,39660,51060,71770,94620,122290,,,2011
33-3031,Fish and Game Wardens,,7180,0.6,26.77,55670,0.4,15.24,18.44,24.07,29.65,38.98,31710,38360,50070,61680,81080,,,2011
33-3041,Parking Enforcement Workers,,9310,2.2,17.35,36090,1.3,9.58,12.66,16.99,21.6,25.73,19930,26330,35340,44940,53520,,,2011
33-3051,Police and Sheriff's Patrol Officers,,636410,0.6,27.05,56260,0.7,15.42,19.77,26.07,33.65,40.85,32080,41110,54230,69990,84980,,,2011
33-3052,Transit and Railroad Police,,3890,6.2,28.16,58560,2.3,18.34,21.52,27.11,34.38,41.65,38140,44760,56390,71510,86630,,,2011
33-9011,Animal Control Workers,,14960,2.0,16.54,34390,1.1,9.49,12.29,15.61,20.08,25.53,19750,25570,32460,41770,53110,,,2011
33-9021,Private Detectives and Investigators,,26080,8.3,23.37,48610,2.3,12.47,15.88,21.01,28.51,36.47,25940,33040,43710,59290,75860,,,2011
33-9031,Gaming Surveillance Officers and Gaming Investigators,,7580,3.3,15.97,33210,1.2,10.13,11.98,14.62,19.15,23.36,21070,24920,30410,39830,48590,,,2011
33-9032,Security Guards,,1032940,0.9,13,27040,0.4,8.3,9.42,11.49,14.97,20.13,17260,19600,23900,31150,41860,,,2011
33-9091,Crossing Guards,,68520,1.8,12.44,25880,1.0,8.29,9.28,11.27,14.58,18,17230,19310,23440,30330,37440,,,2011
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",,123140,1.5,10.02,20850,0.9,7.75,8.32,9.09,10.89,13.9,16120,17300,18900,22650,28900,,,2011
33-9093,Transportation Security Screeners* (federal only),,45320,0.0,17.98,37400,0.5,14.94,16.17,17.74,19.17,21.39,31080,33630,36910,39860,44490,,,2011
33-9099,"Protective Service Workers, All Other *",,74470,1.3,16.69,34720,0.5,9.39,11.46,15.05,20.05,27.17,19530,23830,31310,41710,56520,,,2011
35-0000,Food Preparation and Serving Related Occupations,major,11218710,0.1,10.3,21430,0.2,7.78,8.35,9.09,11.16,14.65,16180,17370,18900,23200,30460,,,2011
35-1011,Chefs and Head Cooks,,90300,2.1,22.4,46600,1.0,11.91,15.19,20.36,27.37,35.61,24770,31600,42350,56940,74060,,,2011
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,,787540,0.5,15.39,32020,0.3,9.51,11.16,14.21,18.5,23.03,19780,23210,29550,38480,47910,,,2011
35-2011,"Cooks, Fast Food",,502450,1.6,9,18720,0.4,7.74,8.24,8.8,9.35,11.13,16090,17140,18300,19450,23140,,,2011
35-2012,"Cooks, Institution and Cafeteria",,396970,0.7,11.65,24230,0.3,8.07,9.04,10.92,13.62,16.82,16780,18790,22710,28340,34980,,,2011
35-2013,"Cooks, Private Household",,370,15.2,14.94,31080,5.2,8.78,10.34,13.52,17.74,21.69,18250,21500,28110,36910,45120,,,2011
35-2014,"Cooks, Restaurant",,947060,0.8,11.25,23410,0.5,8.08,8.96,10.61,12.98,15.46,16800,18630,22080,27000,32160,,,2011
35-2015,"Cooks, Short Order",,168320,3.0,10.23,21280,0.7,7.83,8.48,9.51,11.42,14.1,16280,17640,19780,23760,29330,,,2011
35-2019,"Cooks, All Other",,20700,4.6,11.99,24930,1.0,8.23,9.07,10.96,14.02,17.59,17120,18860,22800,29150,36580,,,2011
35-2021,Food Preparation Workers,,775140,1.1,10.07,20950,0.4,7.85,8.47,9.27,11.21,13.93,16330,17610,19270,23310,28960,,,2011
35-3011,Bartenders,,512230,1.0,10.36,21550,0.4,7.77,8.34,9.06,11.22,15.32,16170,17350,18850,23340,31860,,,2011
35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",,2799430,0.6,9.03,18790,0.3,7.68,8.14,8.76,9.34,11.27,15960,16940,18230,19430,23440,,,2011
35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",,441830,1.9,9.35,19450,0.4,7.73,8.26,8.9,9.82,12,16080,17170,18510,20430,24960,,,2011
35-3031,Waiters and Waitresses,,2289010,0.5,10.05,20890,0.4,7.73,8.25,8.93,10.61,14.34,16070,17160,18570,22070,29820,,,2011
35-3041,"Food Servers, Nonrestaurant",,221000,1.5,10.52,21890,0.4,7.85,8.49,9.4,11.59,14.82,16320,17670,19550,24110,30820,,,2011
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,,391290,1.3,9.4,19540,0.4,7.74,8.25,8.86,9.57,12.25,16090,17170,18420,19900,25490,,,2011
35-9021,Dishwashers,,504280,0.9,9.06,18840,0.3,7.71,8.21,8.83,9.49,11.19,16040,17080,18360,19730,23280,,,2011
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",,329070,1.1,9.45,19660,0.4,7.73,8.25,8.92,10.16,12.35,16070,17150,18560,21130,25690,,,2011
35-9099,"Food Preparation and Serving Related Workers, All Other",,41730,6.9,10.94,22750,1.2,8.06,8.68,9.5,12.48,16.19,16760,18060,19750,25950,33670,,,2011
37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4191750,0.3,12.29,25560,0.2,8.06,8.91,10.87,14.38,18.7,16760,18530,22620,29900,38900,,,2011
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,,171960,0.9,18.16,37760,0.3,10.6,13.11,16.94,22.06,28.05,22040,27270,35230,45870,58350,,,2011
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",,100460,1.3,21.71,45160,0.5,12.86,15.93,20.22,26.4,33.53,26750,33130,42050,54920,69740,,,2011
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",,2068460,0.5,11.94,24840,0.3,8.04,8.87,10.75,14.1,18.1,16720,18450,22370,29330,37640,,,2011
37-2012,Maids and Housekeeping Cleaners,,877980,0.7,10.31,21440,0.3,7.81,8.44,9.32,11.39,14.49,16250,17560,19390,23700,30130,,,2011
37-2019,"Building Cleaning Workers, All Other",,12370,12.8,13.89,28890,2.8,8.56,10.05,13.14,17.08,20.71,17790,20900,27330,35520,43070,,,2011
37-2021,Pest Control Workers,,62270,1.8,15.65,32550,1.3,9.6,11.94,14.53,18.3,22.83,19960,24840,30220,38060,47490,,,2011
37-3011,Landscaping and Groundskeeping Workers,,821750,0.6,12.33,25650,0.3,8.23,9.28,11.26,14.29,18.07,17130,19290,23410,29720,37580,,,2011
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",,23540,4.7,15.24,31690,0.9,9.68,11.86,14.42,17.83,21.97,20140,24660,29980,37080,45690,,,2011
37-3013,Tree Trimmers and Pruners,,38530,5.1,15.85,32970,1.2,9.56,11.81,15.06,18.74,23.82,19880,24570,31320,38980,49550,,,2011
37-3019,"Grounds Maintenance Workers, All Other",,14430,3.9,14.07,29270,2.2,8.1,9.02,12.07,17.34,25.45,16850,18760,25100,36070,52930,,,2011
39-0000,Personal Care and Service Occupations,major,3619250,0.4,11.84,24620,0.2,7.91,8.62,9.96,13.08,18.26,16440,17930,20730,27200,37980,,,2011
39-1011,Gaming Supervisors,,23080,2.8,23.82,49540,1.0,14.95,18.67,23.47,28.5,33.97,31100,38830,48820,59270,70650,,,2011
39-1012,Slot Supervisors,,8570,6.1,15.18,31580,1.4,8.75,10.58,14.03,18.31,23.36,18200,22010,29180,38080,48600,,,2011
39-1021,First-Line Supervisors of Personal Service Workers,,136520,1.0,18.5,38480,0.4,10.59,13.11,16.94,22.35,28.9,22030,27270,35230,46490,60100,,,2011
39-2011,Animal Trainers,,10530,6.7,14.67,30510,2.0,8.35,9.41,12.49,17.7,24.09,17370,19580,25980,36810,50100,,,2011
39-2021,Nonfarm Animal Caretakers,,144240,1.5,10.58,22000,0.4,7.84,8.48,9.38,11.59,15.01,16310,17640,19510,24100,31210,,,2011
39-3011,Gaming Dealers,,88370,2.6,10.54,21930,1.2,7.72,8.24,8.87,10.78,17.16,16060,17140,18460,22430,35690,,,2011
39-3012,Gaming and Sports Book Writers and Runners,,12800,4.4,11.65,24240,1.7,7.91,8.68,10.25,13.79,18.08,16440,18060,21320,28680,37610,,,2011
39-3019,"Gaming Service Workers, All Other",,10270,4.1,12.24,25450,2.1,8.23,8.81,10.61,14.22,18.37,17110,18330,22070,29590,38200,,,2011
39-3021,Motion Picture Projectionists,,8890,4.5,10.67,22200,1.2,7.9,8.59,9.78,11.63,14.36,16430,17880,20330,24180,29870,,,2011
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",,105560,3.2,9.69,20160,0.7,7.75,8.29,8.95,10.31,13.33,16110,17240,18610,21450,27720,,,2011
39-3091,Amusement and Recreation Attendants,,253110,1.4,9.6,19960,0.4,7.75,8.29,8.97,10.28,12.73,16110,17240,18650,21390,26480,,,2011
39-3092,Costume Attendants,,5460,5.9,19.52,40600,6.6,8.69,10.22,15.77,24.91,33.84,18080,21260,32810,51810,70380,,,2011
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",,18410,3.7,10.35,21520,0.8,7.87,8.49,9.26,11.46,14.54,16380,17660,19250,23840,30250,,,2011
39-3099,"Entertainment Attendants and Related Workers, All Other",,22500,4.2,11.51,23940,1.7,7.97,8.74,10.17,12.46,17.7,16580,18180,21160,25920,36820,,,2011
39-4011,Embalmers,,6360,5.6,21.66,45060,1.8,12.98,16.61,21.06,26.11,30.97,27010,34540,43800,54300,64410,,,2011
39-4021,Funeral Attendants,,30940,2.4,11.83,24600,0.9,8.08,9.08,10.94,13.65,17.1,16800,18890,22750,28400,35570,,,2011
39-4831,"Funeral Service Managers, Directors, Morticians, and Undertakers",,29760,2.0,29.55,61460,1.7,14.18,18.85,25.38,34.31,46.73,29490,39200,52790,71360,97200,,,2011
39-5011,Barbers,,10430,10.1,13.49,28050,3.6,8.15,9.32,11.63,16.07,21.83,16960,19380,24190,33420,45410,,,2011
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,357030,1.1,12.72,26460,0.7,8.04,8.86,10.85,14.42,19.95,16710,18420,22570,30000,41490,,,2011
39-5091,"Makeup Artists, Theatrical and Performance",,2040,12.9,30.63,63710,6.9,9.85,13.34,25.52,42.57,57.72,20490,27740,53090,88550,120050,,,2011
39-5092,Manicurists and Pedicurists,,56270,5.0,10.46,21760,1.1,8.02,8.56,9.35,11.5,14.42,16670,17810,19440,23920,29990,,,2011
39-5093,Shampooers,,13240,5.4,9.2,19130,1.1,7.7,8.22,8.86,9.6,11.48,16020,17100,18420,19970,23870,,,2011
39-5094,Skincare Specialists,,31450,4.3,15.42,32080,1.5,8.47,10.01,14.03,19.15,24.57,17620,20820,29190,39840,51110,,,2011
39-6011,Baggage Porters and Bellhops,,44130,3.3,11.49,23910,1.8,7.93,8.63,10.04,13.2,17.67,16490,17960,20880,27450,36750,,,2011
39-6012,Concierges,,22650,3.4,13.96,29030,1.3,8.7,10.4,13.15,16.94,21.05,18100,21640,27350,35230,43790,,,2011
39-7011,Tour Guides and Escorts,,30730,3.3,12.82,26660,1.1,8.17,9.12,11.36,15.05,19.58,16990,18980,23620,31310,40740,,,2011
39-7012,Travel Guides,,4110,11.0,15.91,33090,3.1,8.6,10.08,14.74,19.85,26.04,17890,20970,30670,41290,54170,,,2011
39-9011,Childcare Workers,,631240,1.0,10.25,21320,0.6,7.8,8.43,9.34,11.51,14.19,16220,17530,19430,23950,29510,,,2011
39-9021,Personal Care Aides,,820600,1.1,9.88,20560,0.3,7.81,8.46,9.49,10.99,12.78,16240,17590,19730,22850,26590,,,2011
39-9031,Fitness Trainers and Aerobics Instructors,,231500,1.3,17.38,36150,0.9,8.33,9.5,14.92,22.18,31.34,17340,19750,31030,46120,65180,,,2011
39-9032,Recreation Workers,,301840,0.9,12.18,25330,0.4,8.07,8.85,10.64,14.05,18.56,16780,18410,22130,29230,38600,,,2011
39-9041,Residential Advisors,,76450,2.1,12.72,26460,0.6,8.29,9.54,11.8,14.69,18.61,17240,19830,24540,30550,38700,,,2011
39-9099,"Personal Care and Service Workers, All Other",,70170,3.0,11.1,23100,1.0,8.01,8.72,9.84,11.97,16.77,16670,18140,20470,24890,34890,,,2011
41-0000,Sales and Related Occupations,major,13646450,0.2,18.04,37520,0.2,8.17,9.04,11.94,20.67,35.13,16990,18800,24840,42990,73070,,,2011
41-1011,First-Line Supervisors of Retail Sales Workers,,1197390,0.4,19.53,40630,0.2,11.2,13.71,17.54,22.58,29.52,23300,28510,36480,46970,61400,,,2011
41-1012,First-Line Supervisors of Non-Retail Sales Workers,,235630,0.7,39.62,82400,0.4,17.85,24.22,33.91,48.28,68.98,37120,50370,70520,100410,143480,,,2011
41-2011,Cashiers,,3314870,0.4,9.73,20230,0.3,7.8,8.34,9.05,10.5,12.94,16230,17340,18820,21850,26920,,,2011
41-2012,Gaming Change Persons and Booth Cashiers,,20970,7.4,12.29,25560,1.1,8.44,9.53,11.75,14.39,17.24,17550,19810,24450,29940,35850,,,2011
41-2021,Counter and Rental Clerks,,420070,1.0,12.75,26520,0.4,8.16,8.96,10.93,14.84,20.33,16970,18630,22740,30860,42280,,,2011
41-2022,Parts Salespersons,,208800,1.0,15.38,32000,0.4,8.88,10.81,14.11,18.61,23.49,18470,22480,29350,38710,48850,,,2011
41-2031,Retail Salespersons,,4270550,0.3,12.08,25130,0.2,8,8.72,10.1,13.36,18.51,16640,18130,21010,27780,38510,,,2011
41-3011,Advertising Sales Agents,,144760,1.6,26.65,55430,0.9,10.8,14.78,21.76,33.13,47.19,22460,30750,45250,68900,98160,,,2011
41-3021,Insurance Sales Agents,,321780,1.0,30.28,62970,0.9,12.46,16.27,22.81,34.85,55.43,25910,33850,47450,72490,115300,,,2011
41-3031,"Securities, Commodities, and Financial Services Sales Agents",,307020,1.3,47.5,98810,1.0,15.44,20.16,34.64,63.48,#,32120,41940,72060,132040,#,,,2011
41-3041,Travel Agents,,67490,1.9,17.18,35740,0.8,9.43,12.39,16.31,20.9,26.27,19620,25760,33930,43480,54640,,,2011
41-3099,"Sales Representatives, Services, All Other",,596480,1.3,29.01,60340,0.5,12.19,16.75,24.34,35.57,51.58,25360,34850,50630,73980,107280,,,2011
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",,375500,1.2,41.23,85750,0.6,18.52,25.3,35.94,51.09,70.38,38520,52630,74750,106270,146380,,,2011
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",,1390480,0.5,30.54,63520,0.3,13.1,18.09,25.74,36.95,53.21,27250,37630,53540,76850,110680,,,2011
41-9011,Demonstrators and Product Promoters,,72620,3.2,13.66,28410,1.1,8.57,9.82,11.43,15.6,21.44,17830,20420,23770,32450,44590,,,2011
41-9012,Models,,2760,33.8,13.38,27830,11.6,7.68,8.19,8.97,16.07,21.08,15960,17030,18670,33420,43840,,,2011
41-9021,Real Estate Brokers,,38200,3.3,40.31,83830,3.0,12.58,17.39,28.53,49.53,#,26170,36170,59340,103020,#,,,2011
41-9022,Real Estate Sales Agents,,158340,1.5,24.6,51170,1.3,9.71,13.08,18.79,29.79,44.64,20200,27200,39070,61960,92860,,,2011
41-9031,Sales Engineers,,65580,2.1,46.79,97320,0.7,25.9,33.04,42.95,56.35,71.78,53860,68720,89330,117220,149300,,,2011
41-9041,Telemarketers,,258060,2.0,12.46,25920,0.7,8.09,8.95,10.83,14.39,18.96,16840,18610,22520,29930,39440,,,2011
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",,6910,8.4,13.27,27600,2.4,8.22,8.98,10.66,15.03,21.74,17110,18680,22160,31260,45210,,,2011
41-9799,"Sales and Related Workers, All Other*",,172170,1.5,19.19,39920,1.0,8.63,10.45,15.58,23.92,34.67,17960,21730,32400,49750,72100,,,2011
43-0000,Office and Administrative Support Occupations,major,21384330,0.2,16.4,34120,0.1,9.13,11.43,15.02,20,25.9,18980,23760,31250,41590,53880,,,2011
43-1011,First-Line Supervisors of Office and Administrative Support Workers,,1364720,0.3,25.16,52330,0.1,14.56,18.3,23.47,30.33,37.7,30290,38060,48810,63080,78420,,,2011
43-2011,"Switchboard Operators, Including Answering Service",,132680,1.2,12.84,26710,0.3,8.72,10.1,12.18,14.77,18.03,18130,21000,25320,30730,37510,,,2011
43-2021,Telephone Operators,,14890,7.1,16.48,34270,1.3,9.69,12.23,15.74,20.53,25.2,20150,25430,32730,42710,52420,,,2011
43-2099,"Communications Equipment Operators, All Other",,2580,4.5,19.62,40800,1.2,12.14,14.97,18.57,23.22,28.38,25250,31140,38620,48300,59040,,,2011
43-3011,Bill and Account Collectors,,390800,1.1,16.24,33770,0.4,10.35,12.54,15.35,18.66,23.05,21540,26080,31920,38810,47940,,,2011
43-3021,Billing and Posting Clerks,,485820,0.7,16.31,33920,0.2,10.91,13,15.81,18.7,22.57,22690,27050,32880,38890,46950,,,2011
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",,1643470,0.4,17.37,36120,0.1,10.31,13.18,16.7,20.88,25.6,21450,27400,34740,43440,53250,,,2011
43-3041,Gaming Cage Workers,,15690,3.7,12.82,26670,0.7,8.84,10.21,12.3,14.76,18.05,18380,21230,25580,30700,37530,,,2011
43-3051,Payroll and Timekeeping Clerks,,176320,1.0,18.31,38080,0.3,11.56,14.47,17.87,21.86,26.24,24050,30100,37160,45470,54580,,,2011
43-3061,Procurement Clerks,,70540,0.9,18.24,37940,0.3,11.75,14.61,18.1,21.78,25.21,24440,30380,37640,45310,52430,,,2011
43-3071,Tellers,,544150,0.6,12.27,25510,0.2,9.3,10.31,11.82,13.94,16.3,19350,21450,24590,28980,33900,,,2011
43-4011,Brokerage Clerks,,60720,2.5,21.06,43800,0.9,13.4,16.21,20.08,24.84,29.79,27870,33710,41760,51660,61970,,,2011
43-4021,Correspondence Clerks,,8680,5.3,17.04,35450,0.9,11.7,13.69,16.51,19.47,23.01,24330,28480,34330,40490,47870,,,2011
43-4031,"Court, Municipal, and License Clerks",,121290,0.9,17.5,36390,0.5,10.84,13.15,16.49,20.74,25.72,22540,27360,34300,43130,53500,,,2011
43-4041,"Credit Authorizers, Checkers, and Clerks",,51240,5.2,17.21,35790,0.8,11.13,13.09,16.13,20.43,25.39,23160,27220,33560,42500,52810,,,2011
43-4051,Customer Service Representatives,,2212820,0.5,15.92,33120,0.2,9.44,11.64,14.72,18.75,23.94,19620,24220,30610,39010,49800,,,2011
43-4061,"Eligibility Interviewers, Government Programs",,120610,0.6,19.95,41490,0.4,13.49,16.24,19.74,23.23,27.04,28050,33780,41060,48320,56250,,,2011
43-4071,File Clerks,,165250,1.2,13.2,27460,0.4,8.53,9.88,12.32,15.57,19.54,17730,20550,25630,32380,40640,,,2011
43-4081,"Hotel, Motel, and Resort Desk Clerks",,224430,0.9,10.46,21760,0.4,7.89,8.57,9.68,11.56,14.36,16420,17830,20130,24040,29860,,,2011
43-4111,"Interviewers, Except Eligibility and Loan",,200150,1.4,14.91,31010,0.5,9.38,11.52,14.21,17.64,21.7,19520,23950,29560,36700,45140,,,2011
43-4121,"Library Assistants, Clerical",,109440,1.7,12.3,25570,0.6,8.17,9.08,11.27,14.65,18.28,16990,18890,23440,30470,38020,,,2011
43-4131,Loan Interviewers and Clerks,,186240,1.9,17.21,35810,0.4,11.06,13.47,16.74,20.56,23.98,23000,28010,34820,42770,49880,,,2011
43-4141,New Accounts Clerks,,60830,2.2,15.56,32360,0.5,11.19,12.78,14.92,17.79,21.27,23270,26590,31030,37010,44240,,,2011
43-4151,Order Clerks,,215390,1.3,14.76,30690,0.4,8.81,10.71,13.91,17.86,22.3,18320,22280,28940,37150,46380,,,2011
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",,145780,0.6,18.43,38330,0.2,11.98,14.68,17.91,21.77,26.04,24910,30540,37250,45280,54170,,,2011
43-4171,Receptionists and Information Clerks,,973800,0.5,12.85,26730,0.2,8.6,10.04,12.35,14.87,18.03,17900,20880,25690,30930,37500,,,2011
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,,126790,4.6,16.19,33670,0.9,9.73,11.48,16.01,20.77,22.71,20230,23880,33300,43200,47240,,,2011
43-4199,"Information and Record Clerks, All Other",,192910,1.8,18.35,38180,0.3,11.41,14.35,18.16,21.85,25.66,23730,29850,37780,45440,53370,,,2011
43-5011,Cargo and Freight Agents,,80570,2.4,19.56,40680,0.8,11.22,14.24,18.37,23.42,28.83,23340,29620,38210,48720,59960,,,2011
43-5021,Couriers and Messengers,,83250,2.0,12.79,26600,0.8,8.39,9.55,11.9,14.86,18.36,17450,19870,24750,30900,38200,,,2011
43-5031,"Police, Fire, and Ambulance Dispatchers",,97100,1.0,18.01,37460,0.4,10.91,13.58,17.27,21.69,26.75,22700,28240,35930,45120,55640,,,2011
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",,182310,1.3,18.23,37910,0.5,10.15,12.92,16.92,22.1,28.44,21120,26880,35200,45970,59160,,,2011
43-5041,"Meter Readers, Utilities",,40630,2.1,18.17,37800,0.6,10.39,12.97,17.02,22.39,28.47,21610,26980,35400,46580,59220,,,2011
43-5051,Postal Service Clerks,,65040,0.2,25.41,52860,0.3,23.87,25.52,25.53,26.09,26.56,49640,53090,53100,54260,55230,,,2011
43-5052,Postal Service Mail Carriers,,315330,0.0,24.71,51390,0.3,19.46,22.59,26.52,26.7,27.27,40470,46990,55160,55530,56720,,,2011
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",,139700,0.0,23.26,48380,0.4,12.01,24.41,25.52,25.53,25.53,24970,50770,53080,53100,53100,,,2011
43-5061,"Production, Planning, and Expediting Clerks",,272910,0.8,21.59,44900,0.2,12.3,15.77,20.72,26.35,32.56,25590,32790,43100,54810,67730,,,2011
43-5071,"Shipping, Receiving, and Traffic Clerks",,687940,0.7,14.65,30480,0.2,9.25,11.1,13.84,17.43,21.56,19230,23100,28790,36250,44840,,,2011
43-5081,Stock Clerks and Order Fillers,,1782800,0.5,11.66,24250,0.2,8.07,8.85,10.52,13.56,17.52,16780,18410,21890,28210,36440,,,2011
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",,68090,2.0,14.07,29270,0.5,8.82,10.4,13.17,16.88,20.98,18350,21620,27390,35110,43650,,,2011
43-6011,Executive Secretaries and Executive Administrative Assistants,,952030,0.4,23.13,48120,0.2,14.58,17.56,21.91,27.74,34.14,30320,36520,45580,57700,71020,,,2011
43-6012,Legal Secretaries,,220680,1.4,21.3,44310,0.5,12.67,15.86,20.41,26.13,32.18,26360,33000,42460,54350,66940,,,2011
43-6013,Medical Secretaries,,502850,0.8,15.59,32430,0.3,10.29,12.34,14.93,18.11,22.05,21410,25660,31060,37660,45860,,,2011
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",,1955570,0.3,15.87,33020,0.2,9.64,12.19,15.32,18.96,22.92,20050,25350,31870,39440,47670,,,2011
43-9011,Computer Operators,,77280,1.8,18.89,39280,0.4,10.93,13.93,18.26,23.13,27.85,22730,28970,37970,48110,57920,,,2011
43-9021,Data Entry Keyers,,211200,1.1,13.95,29010,0.3,9.27,10.91,13.32,16.46,19.77,19280,22700,27690,34230,41110,,,2011
43-9022,Word Processors and Typists,,96330,1.3,16.94,35240,0.6,11.16,13.46,16.47,19.75,23.16,23210,27990,34260,41070,48180,,,2011
43-9031,Desktop Publishers,,18620,3.0,18.77,39030,0.9,10.25,13.76,17.69,22.75,28.63,21320,28630,36800,47320,59560,,,2011
43-9041,Insurance Claims and Policy Processing Clerks,,218630,1.4,17.72,36850,0.4,12.07,13.92,16.93,20.74,24.94,25120,28960,35210,43140,51870,,,2011
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",,115010,3.9,13.47,28010,0.5,8.73,10.23,12.79,16.09,19.55,18160,21270,26610,33460,40670,,,2011
43-9061,"Office Clerks, General",,2828140,0.4,13.9,28920,0.2,8.53,10.05,13.07,16.78,20.86,17740,20910,27190,34910,43390,,,2011
43-9071,"Office Machine Operators, Except Computer",,66280,3.7,14.03,29190,0.5,8.94,10.57,13.26,16.77,20.65,18580,21990,27570,34880,42960,,,2011
43-9081,Proofreaders and Copy Markers,,11270,3.8,16.47,34260,1.0,9.51,12,15.35,20.29,25.4,19780,24960,31940,42200,52830,,,2011
43-9111,Statistical Assistants,,14780,2.6,19.49,40540,2.2,11.31,14.1,18.54,23.82,28.85,23520,29330,38570,49550,60000,,,2011
43-9799,"Office and Administrative Support Workers, All Other*",,261990,1.5,16.07,33420,0.8,8.77,10.74,14.96,19.82,25.12,18250,22340,31120,41230,52260,,,2011
45-0000,"Farming, Fishing, and Forestry Occupations",major,409590,1.0,11.68,24300,0.5,8.23,8.66,9.36,12.98,18.63,17120,18020,19460,27000,38740,,,2011
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",,18920,2.1,21.97,45690,0.8,11.67,15.22,20.48,27.24,34.21,24280,31660,42600,56660,71170,,,2011
45-2011,Agricultural Inspectors,,13780,1.9,20.25,42120,0.5,11.77,15.06,19.9,24.24,29.44,24490,31320,41390,50420,61230,,,2011
45-2021,Animal Breeders,,1460,9.6,18.11,37670,4.0,8.69,11.97,16.79,23.39,28.46,18070,24900,34930,48650,59190,,,2011
45-2041,"Graders and Sorters, Agricultural Products",,40970,3.5,9.95,20690,0.8,8.1,8.58,9.17,10.8,12.98,16840,17850,19080,22470,27010,,,2011
45-2091,Agricultural Equipment Operators,,22680,4.3,12.9,26830,1.3,8.43,9.5,12.13,15.26,18.39,17530,19760,25220,31730,38240,,,2011
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",,233280,1.5,9.62,20020,0.5,8.19,8.5,8.99,9.82,12.37,17040,17690,18690,20430,25740,,,2011
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",,29790,3.0,11.6,24130,0.7,8.04,8.9,10.62,13.5,17.06,16730,18510,22100,28080,35490,,,2011
45-2099,"Agricultural Workers, All Other",,6710,6.8,13.91,28940,2.2,8.3,9.46,12.16,17.28,22.08,17260,19670,25290,35950,45930,,,2011
45-3011,Fishers and Related Fishing Workers,,640,12.2,14.53,30220,2.3,9.84,11.67,12.98,17.09,20.39,20480,24280,27000,35540,42410,,,2011
45-4011,Forest and Conservation Workers,,8250,3.1,13.07,27180,1.5,8.07,9.04,11.2,15.73,21.47,16780,18810,23300,32710,44660,,,2011
45-4021,Fallers,,5020,8.4,20.49,42620,4.3,10.82,13.74,17.77,24.73,33.97,22510,28570,36960,51440,70660,,,2011
45-4022,Logging Equipment Operators,,22470,2.9,16.4,34110,1.0,10.17,12.82,16.03,19.34,22.79,21150,26660,33340,40220,47410,,,2011
45-4023,Log Graders and Scalers,,2810,6.3,16.11,33500,1.9,10.07,12.31,15.6,19.13,22.78,20960,25610,32440,39790,47390,,,2011
45-4029,"Logging Workers, All Other",,2760,7.8,16.23,33760,2.0,9.89,13.19,16.28,18.86,22.16,20570,27430,33860,39230,46090,,,2011
47-0000,Construction and Extraction Occupations,major,4956770,0.3,21.46,44630,0.2,11.08,14.29,19.15,26.99,35.35,23050,29720,39820,56130,73530,,,2011
