33-2021,Fire Inspectors and Investigators,,13050,1.4,27,56160,0.8,16.45,20.25,25.11,33.04,40.99,34210,42120,52230,68730,85260,,,2010
33-2022,Forest Fire Inspectors and Prevention Specialists,,1530,1.7,19.33,40200,2.1,10.04,12.81,16.78,24.41,32.91,20880,26650,34910,50770,68450,,,2010
33-3011,Bailiffs,,17310,1.9,19.67,40910,1.8,9.12,13.01,18.54,26.34,31.93,18980,27060,38570,54790,66400,,,2010
33-3012,Correctional Officers and Jailers,,457550,0.5,20.57,42780,0.7,12.52,14.97,18.77,25.25,32.33,26040,31140,39040,52530,67250,,,2010
33-3021,Detectives and Criminal Investigators,,110640,0.6,35.1,73010,0.6,18.68,24.05,33.08,43.63,57.37,38850,50020,68820,90750,119320,,,2010
33-3031,Fish and Game Wardens,,7240,0.6,26.75,55650,0.5,14.97,18.16,23.91,29.85,39.06,31130,37770,49730,62100,81250,,,2010
33-3041,Parking Enforcement Workers,,9430,2.0,17.37,36130,1.3,9.69,12.89,17.01,21.43,25.29,20160,26810,35390,44570,52600,,,2010
33-3051,Police and Sheriff's Patrol Officers,,644300,0.7,26.74,55620,0.7,15.24,19.63,25.74,33.21,40.15,31700,40830,53540,69070,83510,,,2010
33-3052,Transit and Railroad Police,,3540,6.6,26.89,55930,1.3,17.57,21.07,26.12,32.43,38.7,36550,43830,54330,67460,80500,,,2010
33-9011,Animal Control Workers,,15040,1.8,16.35,34020,1.0,9.48,12.25,15.41,19.78,24.93,19720,25490,32050,41150,51840,,,2010
33-9021,Private Detectives and Investigators,,28210,6.5,22.99,47830,2.1,12.38,15.69,20.61,27.95,36.05,25760,32630,42870,58130,74970,,,2010
33-9031,Gaming Surveillance Officers and Gaming Investigators,,6620,3.2,15.87,33020,1.1,9.85,11.8,14.75,19.09,23.87,20480,24540,30680,39720,49660,,,2010
33-9032,Security Guards,,1006880,1.0,12.92,26870,0.4,8.23,9.39,11.5,14.92,19.83,17130,19540,23920,31030,41240,,,2010
33-9091,Crossing Guards,,68740,1.8,12.43,25850,0.8,8.13,9.19,11.35,14.58,17.94,16900,19120,23610,30320,37320,,,2010
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",,117540,1.6,9.98,20750,1.0,7.64,8.21,9.06,10.82,13.74,15880,17080,18840,22510,28590,,,2010
33-9093,Transportation Security Screeners* (federal only),,42430,0.1,18.1,37650,0.5,15.11,16.39,17.82,19.22,21.56,31430,34090,37070,39990,44850,,,2010
33-9099,"Protective Service Workers, All Other *",,79280,1.4,16.07,33420,0.6,8.72,10.86,14.37,19.23,26.49,18130,22580,29890,40000,55090,,,2010
35-0000,Food Preparation and Serving Related Occupations,major,11027340,0.2,10.21,21240,0.2,7.6,8.13,9.02,11.11,14.61,15800,16920,18770,23110,30380,,,2010
35-1011,Chefs and Head Cooks,,90510,2.4,21.53,44780,1.3,11.18,14.69,19.53,26.13,34.11,23260,30540,40630,54350,70960,,,2010
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,,773400,0.6,15.28,31770,0.3,9.4,11.12,14.21,18.38,22.9,19550,23120,29560,38230,47630,,,2010
35-2011,"Cooks, Fast Food",,525350,1.6,8.91,18540,0.4,7.57,8,8.7,9.34,10.98,15740,16650,18100,19430,22840,,,2010
35-2012,"Cooks, Institution and Cafeteria",,387700,0.7,11.62,24180,0.3,7.92,8.97,10.93,13.6,16.71,16470,18670,22730,28280,34760,,,2010
35-2013,"Cooks, Private Household",,400,15.4,14.96,31110,7.6,8.42,9.53,12.29,17.43,22.33,17500,19820,25570,36260,46440,,,2010
35-2014,"Cooks, Restaurant",,901310,0.9,11.18,23260,0.3,7.95,8.93,10.65,12.88,15.3,16530,18580,22140,26800,31830,,,2010
35-2015,"Cooks, Short Order",,171780,3.2,10.11,21030,0.7,7.66,8.31,9.42,11.38,13.95,15930,17280,19580,23680,29010,,,2010
35-2019,"Cooks, All Other",,19460,4.8,11.82,24590,1.1,7.99,8.99,10.93,14.05,17.19,16620,18700,22740,29220,35760,,,2010
35-2021,Food Preparation Workers,,802650,1.2,9.93,20660,0.4,7.65,8.29,9.18,11.08,13.68,15900,17230,19100,23040,28450,,,2010
35-3011,Bartenders,,495350,1.1,10.25,21310,0.4,7.6,8.12,8.98,11.22,15.14,15800,16880,18680,23330,31480,,,2010
35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",,2692170,0.6,8.95,18610,0.3,7.52,7.85,8.63,9.32,11.19,15650,16320,17950,19390,23270,,,2010
35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",,446660,2.0,9.27,19280,0.4,7.58,8.05,8.83,9.76,11.93,15760,16750,18370,20310,24820,,,2010
35-3031,Waiters and Waitresses,,2244480,0.5,9.99,20790,0.4,7.54,7.91,8.81,10.65,14.41,15690,16440,18330,22150,29980,,,2010
35-3041,"Food Servers, Nonrestaurant",,205330,1.7,10.4,21640,0.5,7.68,8.35,9.34,11.53,14.68,15980,17370,19430,23980,30520,,,2010
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,,390920,1.4,9.29,19320,0.4,7.55,7.94,8.75,9.62,12.08,15710,16520,18190,20000,25140,,,2010
35-9021,Dishwashers,,505950,1.0,8.98,18680,0.3,7.56,7.98,8.73,9.47,11.14,15730,16600,18150,19690,23170,,,2010
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",,329020,1.2,9.43,19600,0.4,7.58,8.07,8.87,10.07,12.32,15780,16780,18450,20950,25630,,,2010
35-9099,"Food Preparation and Serving Related Workers, All Other",,44890,6.4,10.94,22760,1.2,7.93,8.63,9.61,12.48,15.94,16500,17940,20000,25950,33160,,,2010
37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4175550,0.3,12.16,25300,0.2,7.9,8.83,10.81,14.25,18.5,16430,18370,22490,29630,38480,,,2010
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,,172610,1.0,18.02,37480,0.4,10.56,13.16,16.87,21.89,27.76,21960,27360,35090,45530,57750,,,2010
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",,100630,1.3,21.5,44730,0.4,12.96,15.93,20.13,26.1,32.68,26960,33130,41860,54300,67980,,,2010
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",,2058610,0.5,11.81,24560,0.3,7.86,8.78,10.68,13.94,17.88,16340,18250,22210,28990,37190,,,2010
37-2012,Maids and Housekeeping Cleaners,,865960,0.7,10.17,21150,0.3,7.68,8.34,9.28,11.31,14.19,15980,17350,19300,23530,29510,,,2010
37-2019,"Building Cleaning Workers, All Other",,12280,11.1,13.38,27830,2.6,8.58,10.2,12.72,15.68,19.02,17840,21210,26470,32610,39570,,,2010
37-2021,Pest Control Workers,,62490,2.0,15.62,32480,1.4,9.78,12,14.59,18.2,22.56,20340,24960,30340,37850,46930,,,2010
37-3011,Landscaping and Groundskeeping Workers,,829350,0.6,12.23,25430,0.3,8.16,9.23,11.25,14.24,17.9,16960,19200,23400,29610,37240,,,2010
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",,23200,4.8,15.13,31470,1.0,9.74,11.8,14.37,17.68,21.66,20250,24540,29890,36770,45050,,,2010
37-3013,Tree Trimmers and Pruners,,37540,5.9,15.49,32220,1.3,9.68,11.6,14.64,18.42,23.01,20130,24130,30450,38310,47870,,,2010
37-3019,"Grounds Maintenance Workers, All Other",,12890,4.9,13.92,28960,2.5,7.96,8.93,11.61,17.23,25.29,16560,18580,24160,35830,52610,,,2010
39-0000,Personal Care and Service Occupations,major,3425220,0.4,11.82,24590,0.3,7.73,8.51,9.92,13.07,18.43,16080,17700,20640,27180,38330,,,2010
39-1011,Gaming Supervisors,,22960,2.3,23.69,49270,0.9,14.77,18.58,23.33,28.28,33.49,30720,38650,48530,58830,69650,,,2010
39-1012,Slot Supervisors,,12020,6.6,14.47,30110,1.7,8.31,9.88,12.81,17.21,24.73,17280,20550,26630,35790,51430,,,2010
39-1021,First-Line Supervisors of Personal Service Workers,,131800,1.1,18.48,38430,0.4,10.54,13.15,16.97,22.41,28.91,21930,27350,35290,46620,60140,,,2010
39-2011,Animal Trainers,,9740,6.2,14.96,31110,1.8,8.29,9.37,12.78,17.93,25.76,17240,19480,26580,37300,53580,,,2010
39-2021,Nonfarm Animal Caretakers,,135070,1.6,10.61,22070,0.5,7.72,8.41,9.4,11.68,15.33,16050,17490,19550,24290,31880,,,2010
39-3011,Gaming Dealers,,85430,2.4,10.49,21820,1.4,7.52,7.83,8.7,10.57,17.54,15640,16290,18090,21980,36490,,,2010
39-3012,Gaming and Sports Book Writers and Runners,,13450,4.3,11.57,24060,2.1,7.65,8.43,10.02,13.81,18.3,15910,17540,20850,28720,38060,,,2010
39-3019,"Gaming Service Workers, All Other",,11620,5.8,12.65,26320,1.8,8.35,9.1,11.51,14.81,18.65,17360,18920,23940,30810,38790,,,2010
39-3021,Motion Picture Projectionists,,9440,4.2,10.83,22530,1.4,7.67,8.42,9.79,12.06,15.06,15950,17510,20370,25090,31320,,,2010
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",,107200,2.8,9.76,20290,0.8,7.6,8.12,8.92,10.5,13.37,15800,16890,18560,21840,27810,,,2010
39-3091,Amusement and Recreation Attendants,,254630,1.3,9.5,19750,0.4,7.59,8.08,8.87,10.06,12.45,15780,16800,18450,20930,25900,,,2010
39-3092,Costume Attendants,,5490,6.0,16.62,34580,4.0,8.4,9.35,14.02,21.2,30.91,17480,19450,29150,44090,64300,,,2010
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",,17280,3.9,10.43,21700,0.8,7.7,8.42,9.35,11.64,14.84,16020,17510,19450,24210,30870,,,2010
39-3099,"Entertainment Attendants and Related Workers, All Other",,36340,2.9,10.51,21850,1.1,7.61,8.24,9.41,11.46,14.6,15820,17130,19570,23830,30370,,,2010
39-4011,Embalmers,,6780,5.5,21.29,44280,1.5,12.8,16.49,20.91,25.64,30.3,26630,34290,43480,53330,63030,,,2010
39-4021,Funeral Attendants,,29810,2.8,11.82,24590,0.9,7.96,9.12,11.05,13.7,16.78,16570,18980,22990,28490,34910,,,2010
39-4831,"Funeral Service Managers, Directors, Morticians, and Undertakers",,27280,2.5,30.04,62490,1.8,14.39,19.25,26.12,35.06,47.51,29930,40050,54330,72920,98820,,,2010
39-5011,Barbers,,9360,12.6,13.43,27930,4.5,8.12,9.28,11.45,15.73,21.83,16880,19300,23810,32720,45400,,,2010
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,349420,1.2,12.74,26510,0.7,7.86,8.81,10.94,14.66,19.97,16350,18320,22760,30490,41540,,,2010
39-5091,"Makeup Artists, Theatrical and Performance",,2240,12.7,24.51,50980,8.8,8.53,10.68,18.33,35.66,49.26,17740,22200,38130,74160,102450,,,2010
39-5092,Manicurists and Pedicurists,,51990,3.9,10.61,22060,1.1,7.85,8.54,9.45,11.86,14.71,16330,17760,19650,24680,30600,,,2010
39-5093,Shampooers,,14220,5.8,9.2,19140,1.2,7.6,8.03,8.78,9.7,11.72,15800,16710,18270,20180,24380,,,2010
39-5094,Skincare Specialists,,30230,4.9,15.4,32030,1.6,8.22,9.92,13.9,19.62,24.47,17090,20640,28920,40810,50890,,,2010
39-6011,Baggage Porters and Bellhops,,44740,2.9,11.4,23720,1.8,7.7,8.45,9.74,12.7,18.61,16010,17570,20270,26420,38700,,,2010
39-6012,Concierges,,19650,4.0,14.17,29480,1.1,9.2,10.83,13.4,17.1,20.8,19140,22530,27860,35560,43260,,,2010
39-7011,Tour Guides and Escorts,,29690,3.0,12.54,26090,1.1,7.93,8.95,11.2,14.83,19.1,16490,18620,23290,30850,39720,,,2010
39-7012,Travel Guides,,3620,11.9,15.33,31900,3.0,8.14,9.73,14.32,18.01,26.73,16920,20230,29780,37460,55600,,,2010
39-9011,Childcare Workers,,611280,1.0,10.15,21110,0.6,7.65,8.28,9.28,11.46,14.08,15900,17210,19300,23830,29280,,,2010
39-9021,Personal Care Aides,,686030,1.4,9.82,20420,0.4,7.68,8.35,9.44,10.98,12.45,15970,17360,19640,22830,25900,,,2010
39-9031,Fitness Trainers and Aerobics Instructors,,225490,1.3,17.27,35920,1.0,8.21,9.55,14.95,22.18,30.48,17070,19870,31090,46130,63400,,,2010
39-9032,Recreation Workers,,293430,1.0,12.15,25270,0.4,7.92,8.82,10.7,14.04,18.49,16470,18340,22260,29200,38460,,,2010
39-9041,Residential Advisors,,65610,2.2,12.69,26400,0.7,8.12,9.37,11.75,14.78,18.88,16880,19500,24440,30740,39270,,,2010
39-9099,"Personal Care and Service Workers, All Other",,71860,2.7,11.09,23070,1.0,7.82,8.64,9.79,11.99,16.69,16270,17980,20360,24950,34720,,,2010
41-0000,Sales and Related Occupations,major,13437980,0.2,17.69,36790,0.2,7.89,8.89,11.72,20.19,34.54,16410,18490,24370,41990,71830,,,2010
41-1011,First-Line Supervisors of Retail Sales Workers,,1172070,0.4,19.18,39890,0.2,10.77,13.37,17.22,22.3,29.28,22390,27810,35820,46380,60900,,,2010
41-1012,First-Line Supervisors of Non-Retail Sales Workers,,244320,0.6,39,81120,0.4,17.82,24.67,33.11,47.07,67.46,37070,51310,68880,97900,140320,,,2010
41-2011,Cashiers,,3354170,0.4,9.52,19810,0.3,7.56,8.06,8.89,10.16,12.4,15720,16770,18500,21140,25780,,,2010
41-2012,Gaming Change Persons and Booth Cashiers,,19570,5.7,11.74,24420,1.1,8.09,9.06,11.14,13.86,16.58,16820,18850,23170,28820,34480,,,2010
41-2021,Counter and Rental Clerks,,414730,1.0,12.32,25620,0.4,7.85,8.78,10.63,14.33,19.24,16320,18250,22100,29800,40030,,,2010
41-2022,Parts Salespersons,,201610,1.1,15.09,31380,0.4,8.77,10.7,13.88,18.22,23.12,18250,22260,28860,37890,48080,,,2010
41-2031,Retail Salespersons,,4155190,0.4,12.02,25000,0.2,7.75,8.58,9.94,13.29,18.54,16120,17850,20670,27640,38570,,,2010
41-3011,Advertising Sales Agents,,145160,1.6,26.45,55020,0.8,10.95,15.07,21.8,32.71,46.18,22780,31350,45350,68040,96040,,,2010
41-3021,Insurance Sales Agents,,318800,1.1,30.06,62520,1.0,12.47,16.02,22.48,34.43,55.45,25940,33330,46770,71620,115340,,,2010
41-3031,"Securities, Commodities, and Financial Services Sales Agents",,276290,1.3,45.73,95130,1.1,15.06,19.64,33.75,59.83,#,31330,40860,70190,124450,#,,,2010
41-3041,Travel Agents,,70930,2.3,16.32,33950,0.9,9.43,11.94,15.32,19.49,24.34,19610,24840,31870,40550,50620,,,2010
41-3099,"Sales Representatives, Services, All Other",,531410,1.4,29.06,60430,0.5,12.35,16.99,24.34,35.37,51.18,25690,35340,50620,73580,106460,,,2010
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",,381080,1.1,40.56,84360,0.7,17.66,24.66,35.44,50.39,69.43,36740,51290,73710,104820,144420,,,2010
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",,1367210,0.5,30.16,62720,0.3,12.97,17.74,25.21,36.53,52.28,26970,36910,52440,75980,108750,,,2010
41-9011,Demonstrators and Product Promoters,,75790,3.2,13.28,27630,1.0,8.28,9.33,11.11,15.12,21.19,17230,19400,23110,31460,44070,,,2010
41-9012,Models,,1020,10.7,20.46,42560,10.0,9.53,11.23,15.83,19.4,28.86,19830,23350,32920,40350,60030,,,2010
41-9021,Real Estate Brokers,,41210,3.1,36.57,76060,3.3,12.29,16.75,26.4,43.35,77.8,25550,34840,54910,90170,161820,,,2010
41-9022,Real Estate Sales Agents,,153740,1.5,25.24,52490,1.3,9.84,13.17,19.24,30.48,45.78,20460,27400,40030,63410,95220,,,2010
41-9031,Sales Engineers,,66060,2.1,45.56,94760,0.8,24.97,32.06,42.01,54.98,70.47,51940,66690,87390,114370,146580,,,2010
41-9041,Telemarketers,,288760,1.8,12.24,25470,0.6,7.92,8.84,10.73,14.1,18.51,16480,18380,22310,29330,38500,,,2010
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",,7590,6.4,13.13,27300,2.4,7.94,8.83,10.67,15.13,21.33,16520,18380,22190,31470,44360,,,2010
41-9799,"Sales and Related Workers, All Other*",,151280,1.7,19.9,41400,1.3,8.74,11.05,16.53,24.64,35.04,18180,22990,34380,51250,72880,,,2010
43-0000,Office and Administrative Support Occupations,major,21503800,0.2,16.09,33470,0.1,8.98,11.25,14.77,19.53,25.41,18680,23400,30710,40630,52850,,,2010
43-1011,First-Line Supervisors of Office and Administrative Support Workers,,1359950,0.3,24.41,50770,0.1,13.88,17.7,22.82,29.47,36.99,28870,36810,47460,61290,76930,,,2010
43-2011,"Switchboard Operators, Including Answering Service",,138200,1.2,12.63,26280,0.3,8.53,9.93,11.98,14.63,17.82,17740,20650,24920,30420,37060,,,2010
43-2021,Telephone Operators,,18650,7.1,16.06,33400,1.3,9.18,11.52,15.37,20.83,24.31,19090,23950,31970,43320,50560,,,2010
43-2099,"Communications Equipment Operators, All Other",,2780,3.5,18.25,37960,1.4,10.06,13.85,17.6,21.81,26.86,20930,28800,36600,45360,55860,,,2010
43-3011,Bill and Account Collectors,,399950,1.2,15.91,33100,0.4,10.25,12.35,15.05,18.4,22.68,21320,25690,31310,38260,47180,,,2010
43-3021,Billing and Posting Clerks,,483440,0.7,16,33270,0.2,10.7,12.82,15.47,18.45,22.24,22250,26660,32170,38380,46260,,,2010
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",,1675250,0.3,16.99,35340,0.1,10.23,13,16.36,20.28,24.75,21270,27040,34030,42180,51470,,,2010
43-3041,Gaming Cage Workers,,15640,3.6,12.96,26950,0.7,8.9,10.34,12.35,15.08,18.25,18510,21510,25690,31370,37950,,,2010
43-3051,Payroll and Timekeeping Clerks,,180280,1.9,17.82,37070,0.3,11.42,14.16,17.47,21.27,25,23750,29450,36330,44230,52010,,,2010
43-3061,Procurement Clerks,,73650,1.1,17.86,37150,0.3,11.47,14.16,17.69,21.36,24.58,23860,29450,36790,44430,51130,,,2010
43-3071,Tellers,,556310,0.7,12.01,24980,0.2,9.01,10.17,11.59,13.68,15.7,18730,21150,24100,28460,32650,,,2010
43-4011,Brokerage Clerks,,57600,2.9,20.5,42640,1.0,12.81,15.65,19.31,24.11,29.49,26640,32540,40160,50140,61340,,,2010
43-4021,Correspondence Clerks,,9470,4.5,16.56,34440,0.8,11.22,13.42,16.06,19.05,22.64,23340,27910,33410,39630,47090,,,2010
43-4031,"Court, Municipal, and License Clerks",,123510,0.8,17.39,36170,0.5,10.76,13.15,16.53,20.45,25.22,22370,27350,34390,42530,52470,,,2010
43-4041,"Credit Authorizers, Checkers, and Clerks",,53770,4.7,16.67,34670,0.9,10.33,12.68,15.62,19.74,24.59,21490,26380,32490,41070,51150,,,2010
43-4051,Customer Service Representatives,,2146120,0.6,15.76,32780,0.2,9.4,11.61,14.64,18.63,23.71,19550,24150,30460,38750,49320,,,2010
43-4061,"Eligibility Interviewers, Government Programs",,118920,0.6,19.67,40900,0.4,13.36,15.8,19.21,23.04,26.85,27790,32850,39960,47930,55840,,,2010
43-4071,File Clerks,,174910,1.2,12.88,26800,0.3,8.33,9.72,12.06,15.12,18.96,17330,20210,25090,31460,39440,,,2010
43-4081,"Hotel, Motel, and Resort Desk Clerks",,222540,1.0,10.3,21430,0.4,7.73,8.44,9.58,11.47,14.15,16090,17550,19930,23860,29440,,,2010
43-4111,"Interviewers, Except Eligibility and Loan",,204730,1.3,14.48,30120,0.4,9.2,11.17,13.86,17.12,20.91,19130,23220,28820,35610,43500,,,2010
43-4121,"Library Assistants, Clerical",,110210,1.6,12.07,25120,0.6,7.95,8.95,11.12,14.44,17.98,16540,18630,23120,30040,37410,,,2010
43-4131,Loan Interviewers and Clerks,,181600,1.6,16.91,35180,0.4,10.96,13.27,16.33,19.97,23.82,22800,27590,33970,41540,49540,,,2010
43-4141,New Accounts Clerks,,67170,2.0,15.17,31540,0.4,10.87,12.61,14.63,17.43,20.31,22600,26230,30440,36240,42250,,,2010
43-4151,Order Clerks,,211370,1.3,14.58,30320,0.4,8.77,10.72,13.8,17.64,21.89,18240,22290,28710,36680,45520,,,2010
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",,150090,0.7,18.22,37900,0.2,11.93,14.5,17.69,21.5,25.55,24810,30160,36800,44710,53140,,,2010
43-4171,Receptionists and Information Clerks,,997080,0.5,12.63,26260,0.2,8.44,9.93,12.14,14.68,17.75,17560,20650,25240,30540,36910,,,2010
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,,121250,3.5,15.69,32640,0.9,9.58,11.28,15.26,20.11,22.35,19940,23470,31740,41820,46480,,,2010
43-4199,"Information and Record Clerks, All Other",,200410,1.8,18,37450,0.6,11.08,13.91,17.8,21.68,25.2,23040,28920,37010,45090,52420,,,2010
43-5011,Cargo and Freight Agents,,81390,2.2,18.76,39020,0.8,10.63,13.53,17.86,22.94,28.08,22110,28130,37150,47710,58400,,,2010
43-5021,Couriers and Messengers,,85620,1.8,12.55,26100,0.8,8.25,9.38,11.58,14.54,18.19,17170,19510,24080,30240,37830,,,2010
43-5031,"Police, Fire, and Ambulance Dispatchers",,97740,0.9,17.74,36900,0.4,10.73,13.38,17,21.34,26.13,22310,27830,35370,44390,54350,,,2010
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",,180540,1.3,18,37430,0.5,10.11,12.83,16.62,21.84,28.18,21030,26690,34560,45430,58610,,,2010
43-5041,"Meter Readers, Utilities",,40160,1.9,17.69,36800,0.6,10.26,12.78,16.74,21.69,27.59,21340,26590,34820,45120,57380,,,2010
43-5051,Postal Service Clerks,,67320,0.2,25.25,52520,0.3,23.38,25.52,25.53,26.08,26.55,48630,53090,53100,54250,55230,,,2010
43-5052,Postal Service Mail Carriers,,324990,0.0,24.16,50250,0.3,18.51,22.17,25.9,26.26,26.82,38490,46110,53860,54610,55790,,,2010
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",,145690,0.0,23.24,48340,0.5,12.76,24.15,25.52,25.53,25.53,26540,50220,53080,53100,53100,,,2010
43-5061,"Production, Planning, and Expediting Clerks",,266170,0.7,21.19,44070,0.2,12.28,15.52,20.3,26.08,31.54,25550,32290,42220,54250,65610,,,2010
43-5071,"Shipping, Receiving, and Traffic Clerks",,687850,0.6,14.46,30070,0.2,9.11,10.93,13.64,17.21,21.32,18960,22730,28370,35800,44340,,,2010
43-5081,Stock Clerks and Order Fillers,,1795970,0.5,11.44,23790,0.2,7.85,8.68,10.24,13.26,17.18,16330,18050,21290,27580,35740,,,2010
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",,66480,1.8,13.94,28990,0.5,8.85,10.42,13.06,16.57,20.54,18410,21680,27170,34460,42720,,,2010
43-6011,Executive Secretaries and Executive Administrative Assistants,,1132070,0.4,22.05,45860,0.2,13.82,16.79,20.92,26.32,32.21,28740,34920,43520,54750,67000,,,2010
43-6012,Legal Secretaries,,228700,1.3,20.8,43270,0.5,12.66,15.52,19.95,25.34,30.95,26340,32280,41500,52710,64380,,,2010
43-6013,Medical Secretaries,,494650,0.8,15.3,31820,0.3,10.2,12.16,14.68,17.86,21.6,21210,25300,30530,37160,44920,,,2010
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",,1841020,0.4,15.38,32000,0.2,9.47,11.88,14.82,18.35,22.32,19690,24710,30830,38160,46430,,,2010
43-9011,Computer Operators,,82410,2.9,18.43,38340,0.4,10.79,13.6,17.75,22.59,27.27,22450,28280,36930,46990,56730,,,2010
43-9021,Data Entry Keyers,,219530,1.1,13.65,28400,0.3,9.13,10.78,13.2,15.86,19.13,18990,22430,27450,33000,39800,,,2010
43-9022,Word Processors and Typists,,101450,1.4,16.55,34420,0.5,11.05,13.4,16.06,19.23,22.56,22990,27870,33400,40000,46930,,,2010
43-9031,Desktop Publishers,,20060,3.0,18.78,39060,1.1,10.46,13.72,17.6,22.65,28.52,21770,28540,36610,47120,59330,,,2010
43-9041,Insurance Claims and Policy Processing Clerks,,231570,1.4,17.49,36390,0.4,11.84,13.76,16.71,20.31,24.66,24620,28620,34760,42240,51290,,,2010
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",,119960,3.6,13.23,27530,0.5,8.61,10.15,12.54,15.68,19.08,17920,21110,26090,32600,39680,,,2010
43-9061,"Office Clerks, General",,2789590,0.4,13.58,28240,0.2,8.31,9.89,12.79,16.26,20.12,17280,20570,26610,33820,41850,,,2010
43-9071,"Office Machine Operators, Except Computer",,66580,2.1,13.76,28610,0.5,8.82,10.43,13.02,16.39,20.01,18340,21690,27080,34100,41610,,,2010
43-9081,Proofreaders and Copy Markers,,12770,4.1,16.13,33550,1.2,9.17,11.55,15.08,20.05,24.57,19080,24030,31360,41700,51110,,,2010
43-9111,Statistical Assistants,,15490,2.5,17.83,37090,2.1,10.86,13.45,16.6,21.82,26.68,22590,27980,34530,45380,55490,,,2010
43-9799,"Office and Administrative Support Workers, All Other*",,253190,1.3,15.67,32600,0.8,8.7,10.69,14.56,19.1,24.25,18100,22240,30280,39730,50430,,,2010
45-0000,"Farming, Fishing, and Forestry Occupations",major,408040,0.9,11.7,24330,0.5,8.14,8.63,9.44,13.05,18.5,16930,17960,19630,27140,38480,,,2010
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",,19540,2.4,21.65,45040,0.8,11.42,14.94,20.1,26.99,33.85,23760,31070,41800,56140,70420,,,2010
45-2011,Agricultural Inspectors,,13560,1.7,20.36,42340,0.6,11.56,15.25,20.03,24.24,29.32,24050,31730,41670,50430,60990,,,2010
45-2021,Animal Breeders,,1380,9.2,17.13,35620,3.5,8.81,11.31,15.07,20.96,27.6,18330,23520,31340,43590,57400,,,2010
45-2041,"Graders and Sorters, Agricultural Products",,38950,3.5,10.18,21180,1.1,7.92,8.57,9.22,10.98,13.46,16470,17830,19180,22850,27990,,,2010
45-2091,Agricultural Equipment Operators,,24110,4.0,12.49,25970,1.3,8.16,9.22,11.71,14.77,18.07,16970,19180,24360,30720,37580,,,2010
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",,228600,1.4,9.64,20040,0.5,8.1,8.46,8.98,9.8,12.41,16850,17600,18690,20390,25820,,,2010
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",,31880,3.4,11.56,24040,1.2,7.83,8.77,10.56,13.39,16.71,16280,18240,21970,27840,34750,,,2010
45-2099,"Agricultural Workers, All Other",,7490,6.1,13.35,27780,1.8,8.19,9.39,11.65,16.2,21.15,17030,19540,24230,33690,43990,,,2010
45-3011,Fishers and Related Fishing Workers,,700,14.8,13.41,27880,2.6,8.32,9.56,12.3,15.98,19.33,17300,19880,25590,33250,40200,,,2010
45-4011,Forest and Conservation Workers,,7040,3.9,13.34,27740,1.1,8.04,9.33,11.49,16.53,21.53,16730,19410,23900,34390,44780,,,2010
45-4021,Fallers,,6260,7.6,18.59,38660,3.6,10.47,12.89,16.57,21.94,31.8,21780,26800,34470,45630,66140,,,2010
45-4022,Logging Equipment Operators,,22880,2.7,16.06,33400,0.9,10.43,12.75,15.57,18.63,22.46,21690,26510,32390,38750,46730,,,2010
45-4023,Log Graders and Scalers,,2480,5.6,16.5,34330,1.7,10.58,12.62,15.59,19.21,23.12,22010,26240,32430,39970,48080,,,2010
45-4029,"Logging Workers, All Other",,3130,9.8,16.59,34510,2.1,9.66,13.32,16.62,19.8,22.96,20090,27700,34560,41190,47760,,,2010
47-0000,Construction and Extraction Occupations,major,5072530,0.3,21.09,43870,0.2,10.94,14,18.79,26.52,34.99,22760,29120,39080,55170,72780,,,2010
